Title,WorkoutType,WorkoutDescription,PlannedDuration,PlannedDistanceInMeters,WorkoutDay,CoachComments,DistanceInMeters,PowerAverage,PowerMax,Energy,AthleteComments,TimeTotalInHours,VelocityAverage,VelocityMax,CadenceAverage,CadenceMax,HeartRateAverage,HeartRateMax,TorqueAverage,TorqueMax,IF,TSS,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,HRZone8Minutes,HRZone9Minutes,HRZone10Minutes,PWRZone1Minutes,PWRZone2Minutes,PWRZone3Minutes,PWRZone4Minutes,PWRZone5Minutes,PWRZone6Minutes,PWRZone7Minutes,PWRZone8Minutes,PWRZone9Minutes,PWRZone10Minutes,Rpe,Feeling
Cycling,Bike,,,,2024-02-28,,23134.4609375,,,,,1.05008447170258,6.11999988555908,,53.0,,137.0,152.0,,,0.677148969855993,53.4,16.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 step up intervals,Bike,"Warm Up: -10 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high zone 2 Main Set: -7 x 1 minute sprints done as :30 seconds in Zone 4, :30 seconds in Zone 5 with 2 minutes of recovery in Zone 1 in between intervals Cool Down: -9 minutes Zone 1",1.0,,2024-02-29,These intervals start in Zone 4 and end in Zone 5. A interval set that mixes up the interval efforts.,23161.140625,,,,,1.00163972377777,6.4229998588562,,47.0,,139.0,169.0,,,0.709881796428654,55.92,16.0,31.0,7.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 1 Run,Run,40 minutes in zone 1,0.666666666666667,,2024-03-01,Nice and easy run!,6080.080078125,,,,,0.769614458084106,2.19400000572205,,131.0,,142.0,152.0,,,0.877600002288818,65.22,2.0,39.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance broken intervals,Bike,"Warm Up: -5 minutes Zone 1 10 minutes Zone 2 Main Set: -4 x 6 minutes done as 2 minutes in Zone 3, 1 minute in Zone 4, 2 minutes in Zone 3, 1 minute in Zone 4 with 3 minutes of recovery in Zone 1 in between interval sets -30 minutes Zone 2 Cool Down: -9 minutes Zone 1",1.5,,2024-03-02,These are zone 3 efforts broken up with zone 4 sprints to increase speed while working on muscular endurance.,32011.009765625,146.0,495.0,523.591,,1.00920331478119,8.92417333861862,,50.0,,139.0,169.0,,,0.548226095851874,29.86,16.0,31.0,8.0,4.0,1.0,0.0,0.0,,,,48.0,9.0,2.0,1.0,0.0,1.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-03-02,,13235.23046875,168.0,371.0,319.538,,0.526583611965179,6.9842904848285,,50.0,,132.0,151.0,,,0.569365707373828,16.85,14.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,15.0,1.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-03-02,,14095.669921875,,,,,0.734214127063751,5.33300018310547,,44.0,,128.0,151.0,,,0.641132660499117,33.17,21.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Long Zone 2 Run,Run,Warm Up: 5 minutes in zone 1 Main Set: 50 minutes in zone 2 Cool Down: 5 minutes in zone 1,1.0,,2024-03-03,.,8593.4599609375,,,,,1.38964354991913,1.71800005435944,,100.0,,132.0,157.0,,,0.895181045596485,124.36,5.0,54.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Long Zone 2 Run,Run,Warm Up: 5 minutes in zone 1 Main Set: 50 minutes in zone 2 Cool Down: 5 minutes in zone 1,1.0,,2024-03-03,.,8593.4599609375,,,,,1.38964354991913,1.71800005435944,,100.0,,132.0,157.0,,,0.895181045596485,124.36,5.0,54.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy mixed Effort spin,Bike,45 minutes in Zones 1-2,0.75,,2024-03-05,Choose to do this in Zone 1 or 2 based off of how you're feeling but don't go above zone 2,5291.68994140625,119.0,199.0,76.375,,0.179605826735497,8.28120491612872,,31.0,,118.0,127.0,,,0.409007282841638,2.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Zone 3 Intervals,Run,Warm up for 10 minutes in zone 1-2 then do: 6X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,0.833333333333333,,2024-03-05,,6328.68994140625,,,,,0.697031378746033,2.5220000743866,,153.0,,142.0,152.0,,,1.07341401484278,88.19,6.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Virtual Activity Cycling,Bike,,,,2024-03-05,,13187.8095703125,142.0,475.0,316.729,,0.617566406726837,5.92977049024843,,44.0,,133.0,157.0,,,0.486420483282152,14.45,14.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,29.0,7.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-03-05,,14105.240234375,,,,,0.750490248203278,5.22100019454956,,44.0,,133.0,157.0,,,0.651603506926374,35.05,21.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Base Building,Bike,Warm Up: -7 minutes Zone 1 Main Set: 4 x 16 minutes in Zone 2 with 1 minute of recovery in Zone 1 between intervals,1.25,,2024-03-06,This is a base building workout in Zone 2 broken up by short recoveries in Zone 1,0.0,,,,,1.14766776561737,0.0,,,,131.0,148.0,,,0.634328658010422,51.32,34.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Broken 500s,Swim,"Warm up Zone 1: 100 swim, 100 kick, 100 Pull 4x50 kick Zone 1 500 Zone 3 free broken done as: 150, 200, 150 on 15 seconds rest 100 Zone 2 pull on 20 seconds rest 500 free Zone 3 broken done as: 200, 100, 200 on 15 seconds rest 4x25 Zone 5 sprint 500 free Zone 3 broken done as: 100, 100, 100, 100, 100 on 15 seconds rest 100 Zone 1 easy cool down",0.876843110720317,2103.1201171875,2024-03-06,"This workout requires paddles to be completed as written, but can be done without. You may kick with or without fins",1000.0,,,,,0.383405834833781,0.724112961622013,,21.0,,119.0,138.0,,,0.90562581650004,28.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 short recovery intervals,Bike,Warm Up: -5 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high zone 2 Main Set: -10 x 1 minute sprints in Zone 4 with 1 minute of recovery in Zone 1 between intervals Cool Down: -10 minutes zone 2 -5 minutes Zone 1,1.0,,2024-03-07,There are short rests in between intervals to help with recovery time. The effort on the intervals will be close to maximum effort,36677.109375,147.0,297.0,536.754,,1.14369964599609,10.0347768467852,,56.0,,131.0,148.0,,,0.502329981873915,27.01,28.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,52.0,8.0,1.0,0.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-03-07,,24192.23046875,147.0,594.0,489.322,,0.925900280475616,7.25839498012301,,54.0,,142.0,169.0,,,0.556808624783287,28.52,11.0,25.0,16.0,4.0,2.0,0.0,0.0,,,,42.0,11.0,2.0,1.0,0.0,1.0,,,,,,
Cycling,Bike,,,,2024-03-07,,22680.19921875,,,,,0.953881084918976,6.60500001907349,,53.0,,142.0,169.0,,,0.737049596091439,57.34,12.0,26.0,15.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
Indoor Cycling,Bike,,,,2024-03-12,,22744.349609375,,,,,1.00240302085876,6.30299997329712,,43.0,,128.0,147.0,,,0.634844669285869,44.75,23.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Bike Test,Bike,Warm Up: -5 minutes zone 1 -10 minutes zone 2 -4 x :30 second sprints at Zone 4 with 1 minute of recovery in zone 1 in between intervals -4 minutes zone 2 Main Set: perform a 20 or 30-minute time trial going as hard as you can maintain for that entire duration (This should be done on a level course or on a trainer). Cool Down: 5 minutes zone 1,1.0,,2024-03-14,"Use this workout to set or re confirm your zones. When setting your zones we share with the 80/20 calculator, so that is the calculator you will use inside of TrainingPeaks. The 80/20 calculator is based off of a 30 minute test, so doing a 30 minute test is going to be more accurate. If going off of watts plug in your average 30 minute power to calculate your bike power zones. A 20 minute test is still good to go off of, but if performing a 20 minute power test times your average 20 minute power by .95 to get your number to plug into the calculator. You can choose to go for 20 or 30 minutes. This is an all out effort. If going off of heart rate, take your highest 20 minute average heart rate and plug it into the 80/20 cycling heart rate calculator to set up your cycling heart rate zones.",31596.76953125,137.0,331.0,490.088,,1.01184940338135,8.82098535210776,,45.0,,127.0,147.0,,,0.458952104408012,20.76,23.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,56.0,3.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-03-14,,24472.1796875,,,,,1.00136697292328,6.78900003433228,,51.0,,149.0,172.0,,,0.77727947936083,67.02,10.0,16.0,13.0,20.0,3.0,1.0,0.0,,,,,,,,,,,,,,,
Run Test,Run,Run Test! Warm up for 20 minutes in zone 1-2 then do: 20 minutes at a 5K or zone 3 effort 10 minutes easy zone 1-2 cool down,0.833333333333333,,2024-03-15,Warm up REALLY well before this test...I want you to be sweating before you start the test interval! Make sure you lap your watch or start your treadmill over so you have accurate and isolated data to calculate your run zones. The test interval should be done like you're racing a 5K...as fast as you can without slowing down or stopping! We then take your average pace for the test interval to calculate your run zones.,8800.0,,,,,1.0058411359787,2.4300000667572,,143.0,,152.0,158.0,,,0.972000026702881,105.29,2.0,51.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-03-15,,550.0,,,,,0.199670556386312,0.763888888888889,,23.0,,137.0,147.0,,,0.956436570711705,17.47,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Strength,Strength,,,,2024-03-15,,0.0,,,,,0.008770833723247,0.0,,,,101.0,112.0,,,0.606305916801311,0.32,,,,,,,,,,,,,,,,,,,,,,
Base Building steady effort,Bike,Warm Up; -10 minutes Zone 1 Main Set: -30 minutes Zone 2 Cool Down: -5 minutes Zone 1,0.75,,2024-03-19,,36921.23828125,150.0,688.0,606.01,,1.14953911304474,9.14571173674758,,51.0,,141.0,172.0,,,0.548015477662147,33.58,11.0,17.0,13.0,19.0,3.0,1.0,0.0,,,,48.0,14.0,3.0,1.0,0.0,1.0,,,,,,
Zone 4 Pyramid Run,Run,Warm up in zone 1-2 for 20 minutes then do: 2 minutes in zone 4 on 2 minutes easy recovery in-between 3 minutes in zone 4 on 2 minutes recovery in-between 4 minutes in zone 4 on 2 minutes recovery in-between 3 minutes zone 4 on 2 minutes recovery in-between 2 minutes in zone 4 on 2 minutes easy recovery in-between cool down for 10 minutes in zone 1-2,0.9,,2024-03-19,,7403.580078125,,,,,0.785379409790039,2.61899995803833,,147.0,,149.0,176.0,,,1.05447352450573,96.18,9.0,21.0,5.0,10.0,3.0,0.0,0.0,,,,,,,,,,,,,,,
Cycling,Bike,,,,2024-03-19,,12992.8603515625,,,,,0.667382717132568,5.40799999237061,,38.0,,131.0,146.0,,,0.625179658431362,28.6,28.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Base Build Pyramid,Bike,Main Set: -10 minutes in low Zone 1 -10 minutes in high Zone 1 -10 minutes in low Zone 2 -20 minutes in high Zone 2 -10 minutes in low Zone 2 -10 minutes in high Zone 1 -5 minutes in low Zone 1,1.25,,2024-03-20,"The warm up and cool down are included in the main set. Effort will start in low Zone 2, go to high Zone 2 and back to low Zone 1. Don't go above Zone 2",0.0,,,,,0.698213934898376,0.0,,,,120.0,140.0,,,0.606136044217572,28.16,24.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 4X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,0.833333333333333,,2024-03-21,,5759.759765625,,,,,0.609796941280365,2.62400007247925,,155.0,,140.0,160.0,,,1.05272256570745,73.97,10.0,21.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance,Bike,Warm Up: -5 minutes Zone 1 -5 minutes Zone 2 -5 minutes Zone 1 Main Set: -2 x 7 minutes in Zone 3 with 3 minutes of recovery in Zone 1 between intervals Cool Down: -10 minutes in Zones 1-2,0.75,,2024-03-22,,13241.16015625,114.0,239.0,128.523,,0.464067220687866,11.7386171597961,,40.0,,131.0,131.0,,,0.386731628873545,5.03,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-03-22,,12342.3798828125,,,,,0.556847214698792,6.15700006484985,,45.0,,133.0,162.0,,,0.657754269661078,26.3,17.0,13.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 step up intervals with foundation pyramid,Bike,"Warm Up: -5 minutes Zone 1 -5 minutes low Zone 2 -10 minutes high zone 2 Main Set: 10 x 1 minute sprints done as :30 seconds in Zone 4, :30 seconds in Zone 5 with 2 minutes of recovery in Zone 1 between intervals Cool Down Pyramid: -5 minutes low Zone 1 -5 minutes high Zone 2 -5 minutes low Zone 2 -10 minutes high Zone 2 -5 minutes low Zone 2 -5 minutes high Zone 1 -5 minutes low Zone 1",1.5,,2024-03-24,These intervals start in Zone 4 and end in Zone 5. A interval set that mixes up the interval efforts.,13241.16015625,181.0,577.0,218.029,,0.383071660995483,10.997641325789,,50.0,,132.0,162.0,,,0.636546333698527,13.6,9.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,12.0,6.0,1.0,1.0,0.0,0.0,,,,,,
Virtual Activity Cycling,Bike,,,,2024-03-24,,41376.80859375,150.0,610.0,821.83,,1.52138757705688,7.55464827346175,,48.0,,135.0,167.0,,,0.595385121565509,53.77,31.0,28.0,14.0,10.0,1.0,0.0,0.0,,,,68.0,14.0,4.0,3.0,2.0,1.0,,,,,,
Cycling,Bike,,,,2024-03-24,,37094.26171875,,,,,1.59616804122925,6.45499992370605,,47.0,,134.0,167.0,,,0.685369500981575,84.05,32.0,27.0,13.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy mixed Effort spin,Bike,45 minutes in Zones 1-2,0.75,,2024-03-26,Choose to do this in Zone 1 or 2 based off of how you're feeling but don't go above zone 2,0.0,,,,,0.750955820083618,0.0,,,,131.0,145.0,,,0.655955162849366,35.55,11.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.0,,2024-03-26,,4399.43017578125,,,,,0.55105721950531,2.21799993515015,,128.0,,121.0,202.0,,,0.887199974060059,47.34,5.0,6.0,5.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Base Building,Bike,Warm Up: -5 minutes Zone 1 Main Set: -5 x 10 minutes in Zone 2 with 1 minute of recovery in Zone 1 between intervals,1.0,,2024-04-02,This is a base building workout in Zone 2 broken up by short recoveries in Zone 1,20814.849609375,,,,,1.0004757642746,5.77899980545044,,41.0,,139.0,171.0,,,0.696605350156076,53.79,19.0,34.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
Zone 4 Pyramid Run,Run,Warm up in zone 1-2 for 20 minutes then do: 2X2 minutes in zone 4 on 2 minutes easy recovery in-between 2X3 minutes in zone 4 on 2 minutes recovery in-between 1X4 minutes in zone 4 on 2 minutes recovery in-between 2X3 minutes zone 4 on 2 minutes recovery in-between 2X2 minutes in zone 4 on 2 minutes easy recovery in-between cool down for 10 minutes in zone 1-2,1.2,,2024-04-02,,6630.75,,,,,0.940591990947723,1.95799994468689,,121.0,,138.0,181.0,,,0.783199977874756,63.83,24.0,7.0,6.0,6.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
Vo2 intervals,Bike,"Warm Up: -15 minutes Zone 1 Main Set: -2 sets of 10 x 1 minute done as :30 seconds Zone 4, :30 seconds Zone 2 with 5 minutes of recovery in Zone 1 in between interval sets",0.75,,2024-04-04,These are high intensity sprints down as 10 x :30 in Zone 4 with :30 seconds in Zone 2 between intervals. This is done a total of 2 times with 5 minutes of recovery in zone 1 in between sets,0.0,,,,,0.75162136554718,0.0,,,,121.0,149.0,,,0.614047219560217,31.17,25.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 5 Hill Repeats,Run,Warm up for 20 minutes in zone 1-2 then do: 15X30 seconds all out zone 5 sprint on 30 seconds recovery in-between. cool down for 20 minutes in zone1-2,0.75,,2024-04-04,"This is an excellent treadmill workout. We recommend increasing both the incline and the pace as the workout progresses. Because the rest interval is so short, standing on the side of the treadmill in-between intervals is recommended. If done outside, find a steep hill for repeats, and either jog slowly downhill or walk uphill in-between intervals.",3909.67993164063,,,,,0.586744725704193,1.85099995136261,,116.0,,147.0,185.0,,,0.740399980545044,35.17,15.0,4.0,1.0,9.0,3.0,2.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance broken intervals with foundation pyramid,Bike,"Warm Up: -5 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high Zone 2 Main Set: -3 x 9 minutes done as 2 minutes in Zone 3, 1 minute in Zone 4, 2 minutes in Zone 3, 1 minute in Zone 4, 2 minutes in Zone 3, 1 minute in Zone 4 with 4 minutes of recovery in Zone 1 in between interval sets Cool Down Pyramid: -5 minutes low Zone 1 -5 minutes high Zone 1 -10 minutes low Zone 2 -16 minutes high Zone 2 -10 minutes low Zone 2 -5 minutes high Zone 1 -5 minutes low Zone 1",2.0,,2024-04-06,These are zone 3 efforts broken up with zone 4 sprints to increase speed while working on muscular endurance.,52148.0703125,157.0,427.0,1026.127,,1.81092000007629,7.99939719473846,,52.0,,146.0,171.0,,,0.562736950196761,56.94,17.0,40.0,27.0,21.0,7.0,3.0,0.0,,,,81.0,18.0,6.0,3.0,1.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-06,,47635.890625,,,,,1.80009329319,7.35099983215332,,51.0,,147.0,171.0,,,0.762487428295511,117.65,17.0,39.0,27.0,22.0,6.0,2.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance,Bike,Warm Up: -5 minutes Zone 1 -10 minutes Zone 2 -5 minutes Zone 1 Main Set; -2 x 10 minutes in Zone 3 with 5 minutes of recovery in Zone 1 between intervals Cool Down: -10 minutes in Zones 1-2,1.0,,2024-04-11,Longer steady Muscular endurance sets working on strengthening your maximum sustained power,30588.830078125,172.0,585.0,635.806,,1.02676999568939,8.27619861421131,,58.0,,143.0,170.0,,,0.609067028571748,37.82,14.0,18.0,11.0,16.0,5.0,2.0,0.0,,,,38.0,17.0,4.0,1.0,1.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-11,,29052.66015625,,,,,1.02866995334625,7.84499979019165,,58.0,,143.0,170.0,,,0.756225754164594,65.21,15.0,18.0,11.0,16.0,4.0,2.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 6X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.0,,2024-04-12,,7098.06982421875,,,,,0.833735823631287,2.36500000953674,,124.0,,133.0,172.0,,,0.946000003814697,82.27,22.0,7.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 intervals,Bike,"Warm Up: -15 minutes Zone 1 Main Set; -2 sets of 10 x 1 minute done as :30 seconds in Zone 4, :30 seconds in Zone 2 with 5 minutes of recovery in Zone 1 in between interval sets Cool Down: -30 minutes Zone 1",1.25,,2024-04-13,These are high intensity sprints down as 10 x :30 seconds in Zone 4 with :30 seconds in Zone 2 in between intervals. This is done a total of 2 times with 5 minutes of recovery in zone 1 after each interval set,38176.80078125,160.0,677.0,751.692,,1.30187690258026,8.14525299365266,,54.0,,140.0,169.0,,,0.592600814466248,45.51,19.0,37.0,14.0,10.0,0.0,0.0,0.0,,,,59.0,11.0,3.0,2.0,2.0,2.0,,,,,,
Cycling,Bike,,,,2024-04-13,,34474.19140625,,,,,1.29957616329193,7.36899995803833,,53.0,,141.0,169.0,,,0.712981580187215,73.66,20.0,36.0,14.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Vo2 short recovery intervals,Bike,Warm Up: -5 minutes Zone 1 -10 minutes low Zone 2 -10 minutes high zone 2 Main Set: -6 x 1 minute sprints in Zone 4 with 1 minute of recovery in Zone 1 in between intervals Cool Down: 8 minutes Zone 1,0.75,,2024-04-16,There are short rests in between intervals to help with recovery time.,0.0,,,,,0.524690806865692,0.0,,,,133.0,156.0,,,0.671222447197866,25.77,11.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 1 Run,Run,30 minutes in zone 1,0.5,,2024-04-16,Nice and easy run!,4668.06982421875,,,,,0.500959992408752,2.58800005912781,,146.0,,143.0,150.0,,,1.03520002365112,58.44,1.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Lap Swimming,Swim,,,,2024-04-16,,825.0,,,,,0.314512779447767,0.728155339805825,,23.0,,127.0,147.0,,,0.910800298278203,23.76,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Base Building,Bike,Warm Up: -7 minutes Zone 1 Main Set: -4 x 16 minutes in Zone 2 with 1 minute in Zone 1 between intervals,1.25,,2024-04-17,This is a base building workout in Zone 2 broken up by short recoveries in Zone 1,38366.69140625,165.0,394.0,750.237,,1.25984466075897,8.46013040931643,,54.0,,142.0,165.0,,,0.559821725581061,39.33,13.0,49.0,11.0,7.0,0.0,0.0,0.0,,,,52.0,19.0,4.0,1.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-17,,35134.26171875,,,,,1.25060510635376,7.80399990081787,,53.0,,142.0,165.0,,,0.720314083305137,72.28,13.0,49.0,11.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy Effort spin,Bike,45 minutes in Zone 1,0.75,,2024-04-19,This is designed as a low effort ride with a focus on active recovery. This is a great workout to work on maintaining a high cadence if you are used to keeping it under 88,13227.5400390625,141.0,307.0,314.006,,0.617224752902985,5.95298831640977,,39.0,,,,,,0.476349680290934,13.85,,,,,,,,,,,33.0,4.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-19,,14481.4501953125,,,,,0.71344918012619,5.63800001144409,,38.0,,116.0,144.0,,,0.605958948983287,28.77,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Muscular Endurance with step downs,Bike,Warm Up: -10 minutes Zone 1 -10 minutes Zone 2 Main Set: -4 x 8 minutes Zone 3 with 4 minutes of recovery in Zone 1 after each interval Cool Down: Long descending efforts done as -15 minutes high Zone 2 -15 minutes low Zone 2 -12 minutes high Zone 1 -10 minutes Zone 1,2.0,,2024-04-21,steady Muscular endurance sets working on strengthening your maximum sustained power,43375.5703125,150.0,257.0,809.741,,1.50194132328033,8.02211398418716,,55.0,,128.0,145.0,,,0.501593996698825,37.47,35.0,41.0,0.0,0.0,0.0,0.0,0.0,,,,76.0,14.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-21,,48646.87109375,,,,,1.66554307937622,8.11299991607666,,55.0,,128.0,145.0,,,0.626703654185614,73.4,45.0,42.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Easy Effort spin,Bike,30 minutes in Zone 1,0.5,,2024-04-23,Today is a brick workout. So run immediately after this ride,0.0,,,,,0.57420551776886,0.0,,,,121.0,142.0,,,0.611613001511514,23.48,20.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 3 Intervals,Run,Warm up for 20 minutes in zone 1-2 then do: 8X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2,1.16666666666667,,2024-04-23,,6386.97998046875,,,,,0.713475286960602,2.48699998855591,,131.0,,142.0,170.0,,,0.994799995422363,77.58,7.0,18.0,8.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Base Build Pyramid,Bike,Main Set: -10 minutes in low Zone 1 -10 minutes in high Zone 1 -15 minutes in low Zone 2 -25 minutes in high Zone 2 -15 minutes in low Zone 2 -10 minutes in high Zone 1 -5 minutes in low Zone 1,1.5,,2024-04-25,"The warm up and cool down are included in the main set. Effort will start in low Zone 2, go to high Zone 2 and back to low Zone 1. Don't go above Zone 2",40245.4296875,161.0,350.0,775.869,,1.33489334583282,8.37399702195173,,50.0,,137.0,160.0,,,0.541784758082831,38.96,27.0,40.0,12.0,4.0,0.0,0.0,0.0,,,,52.0,28.0,0.0,0.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-25,,35881.26953125,,,,,1.42020618915558,7.01800012588501,,49.0,,135.0,160.0,,,0.680880335573736,73.57,28.0,40.0,13.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Zone 2 Run,Run,Warm up: 5 minutes in zone 1 Main Set: 70 minutes in zone 2 Cool Down: 5 minutes zone 1,1.33333333333333,,2024-04-28,,8434.76953125,,,,,0.92325633764267,2.53800010681152,,158.0,,153.0,171.0,,,1.03699402237679,109.77,1.0,32.0,20.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
Endurance Step Ups,Bike,"Warm Up: -10 minutes low Zone 1 -15 minutes high Zone 1 Main Set: 3 x 12 minute step ups done as 5 minutes in low Zone 3, 5 minutes in high Zone 3, 2 minutes in low Zone 4 with 5 minutes of recovery in Zone 1 after each interval set Cool Down; 74 minutes in Zones 1-2. Base this effort off of how you are feeling but don't go above Zone 2",2.5,,2024-04-28,These are tough intervals that will really build strength and speed. Each Interval set is 12 minutes long Starting in low Zone 3 and building up to Zone 4 with 5 minutes of recovery after. The interval set is repeated a total of 3 times.,66615.546875,152.0,363.0,1332.019,,2.43942999839783,7.58546423081303,,47.0,,139.0,170.0,,,0.54450534976309,72.17,67.0,36.0,20.0,22.0,5.0,1.0,0.0,,,,110.0,28.0,7.0,2.0,0.0,0.0,,,,,,
Cycling,Bike,,,,2024-04-28,,57813.76953125,,,,,2.49903130531311,6.42600011825562,,46.0,,138.0,170.0,,,0.69013787235039,134.92,68.0,35.0,20.0,21.0,5.0,1.0,0.0,,,,,,,,,,,,,,,
Endurance Step Ups,Bike,"Warm Up: -10 minutes low Zone 1 -15 minutes high Zone 1 Main Set: -3 x 15 minute step ups done as 7 minutes in low Zone 3, 5 minutes in high Zone 3, 3 minutes in low Zone 4 with 10 minutes of recovery in Zone 1 after each interval set Cool Down: 80 minutes in Zones 1-2. Base this effort off of how you are feeling but don't go above Zone 2",3.0,,2024-05-03,These are tough intervals that will really build strength and speed. Each Interval set is 15 minutes long Starting in low Zone 3 and building up to Zone 4 with 10 minutes of recovery after. The interval set is repeated a total of 3 times.,84161.2890625,160.0,410.0,1692.805,,2.93690848350525,7.96001977324317,,50.0,,136.0,170.0,,,0.568625213178277,94.55,70.0,61.0,20.0,17.0,4.0,1.0,0.0,,,,117.0,48.0,7.0,3.0,1.0,0.0,,,,,,
Cycling,Bike,,,,2024-05-03,,73142.65625,,,,,2.94186615943909,6.9060001373291,,49.0,,136.0,170.0,,,0.682068884320339,155.76,71.0,58.0,20.0,17.0,4.0,1.0,0.0,,,,,,,,,,,,,,,
