"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Cycling","Bike","","","","2023-08-20","","177829.71875","","","","","6.30977773666382","7.8289999961853","","","","150","181","","","0.775936717208835","440.69","34","128","120","105","19","8","1","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-08-20","","22732.109375","","","","","3.15412473678589","2.00200009346008","","139","","133","161","","","0.817823544257604","240.51","48","85","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-08-24","","583.349975585938","","","","","0.061095554381609","2.65199995040894","","163","","143","150","","","1.06063631924716","7.1","1","3","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-08-25","","1250","","","","","0.464197223451402","0.747607655502392","","25","","126","151","","","0.935007268140665","37.94","16","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-08-26","","17616.189453125","","","","","0.878455519676208","5.57000017166138","","","","125","163","","","0.683801083851676","45.36","10","8","14","2","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-08-26","","5439.77001953125","","","","","0.535668849945068","2.82100009918213","","165","","149","162","","","1.12801954160471","74.32","2","21","9","0","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-08-26","","5529.2900390625","","","","","0.312983870506287","4.90700006484985","","","","115","137","","","0.608130950759487","12.46","6","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-08-27","","550","","","","","0.154823889202542","0.985663082437276","","26","","115","128","","","1.23348033178776","29.06","1","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-08-31","","16037.4501953125","","","","","2.24868535995483","1.98099994659424","","142","","144","169","","","0.916715899061393","213.62","34","56","32","9","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-08-31","","7042.0400390625","","","","","0.782800018787384","2.49900007247925","","145","","149","176","","","0.875984039735557","66.16","7","16","17","5","1","1","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-08-31","","1950","","","","","0.69244083404541","0.781876503608661","","24","","118","138","","","0.977821208748833","64.74","12","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-09-08","","5682.5400390625","","","","","0.671584486961365","2.34999990463257","","153","","134","150","","","0.975227859944922","70.09","20","18","0","0","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-09-08","","14299.3203125","","","","","0.574631154537201","6.91200017929077","","","","142","165","","","0.749451197641607","35.27","6","11","9","7","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-11","","8220","","","","","1.00596356391907","2.26999998092651","","149","","144","152","","","0.907999992370605","91.88","3","55","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-09-13","","0","","","","","1.13425922393799","0","","","","125","172","","","0.61985669795169","48.44","57","1","1","1","1","1","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-14","","1001.20001220703","","","","","0.14517804980278","1.91600000858307","","145","","134","160","","","0.766400003433228","9.01","6","1","2","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-15","","2825","","","","","1.10490389294095","0.709977381251571","","24","","120","160","","","0.887772035237281","77.31","21","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-09-15","","8685.6904296875","","","","","1.0087274312973","2.39199995994568","","153","","144","156","","","0.971517599428824","105.54","1","56","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-17","","8470","","","","","1.07829165458679","2.18199992179871","","141","","147","157","","","0.872799968719482","91.15","2","59","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-09-18","","0","","","","","2.00288867950439","0","","","","134","175","","","0.665813709986526","100.08","53","49","9","4","1","2","1","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-20","","2875","","","","","1.07390528149075","0.743086068751615","","23","","141","164","","","0.92956418605479","86.26","35","33","1","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-21","","1234.46997070313","","","","","0.154764726758003","2.21600008010864","","118","","146","177","","","0.886400032043457","12.85","3","0","2","4","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-22","","16850","","","","","2.00079870223999","2.33899998664856","","149","","144","156","","","0.935599994659424","197.41","6","106","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-23","","200","","","","","0.0766788885328505","0.72202166064982","","23","","106","119","","","0.905652726234983","5.7","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-23","","475","","","","","0.169922500186496","0.776143790849673","","23","","114","143","","","0.970622227041964","15.54","3","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-23","","200","","","","","0.075147500567966","0.738007380073801","","22","","118","154","","","0.924108505533547","5.93","0","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-09-26","","0","","","","","0.316311359405518","0","","","","157","172","","","0.885630158527772","26.69","1","4","2","4","6","4","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-26","","1644.26000976563","","","","","0.221433326601982","2.06299996376038","","138","","143","156","","","0.82519998550415","16.08","3","9","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-27","","525","","","","","0.182837222947015","0.797872340425532","","24","","118","154","","","0.997016164041683","18.12","0","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-27","","450","","","","","0.162756945292155","0.766609880749574","","23","","155","161","","","0.960020475436703","14.4","0","7","4","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-27","","200","","","","","0.0727911112043593","0.763358778625954","","22","","151","157","","","0.954023689094138","6.32","0","4","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-27","","1000","","","","","0.376300835079617","0.738007380073801","","23","","146","161","","","0.922725090813996","29.56","5","18","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-09-28","","0","","","","","1.0008602142334","0","","","","142","154","","","0.730160250217907","59.11","6","52","7","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-28","","2863.8701171875","","","","","0.453377217054367","1.75499999523163","","112","","145","186","","","0.701999998092651","24.28","11","7","4","2","1","2","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-09-29","","2025","","","","","0.733383336597019","0.766755017039","","22","","137","171","","","0.95874144518006","64.63","20","21","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-09-30","","16548.740234375","","","","","1.89234387874603","2.42899990081787","","147","","144","183","","","0.971599960327148","201.06","46","39","17","11","1","1","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-04","","1800","","","","","0.668813336160448","0.747508305647841","","23","","137","172","","","0.934490935225704","54.58","1","26","1","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-05","","0","","","","","0.430479437112808","0","","","","139","170","","","0.762882885234422","27.18","4","3","2","6","4","2","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-10-07","","7008.2939453125","","","","","0.725803375244141","2.68208723509855","","159","","147","166","","","1.07845097504764","92.77","3","32","10","1","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-08","","0","","","","","1.26684188842773","0","","","","141","170","","","0.711134913600816","71.38","11","58","2","3","2","1","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-10","","8400","","","","","1.00793719291687","2.31500005722046","","145","","144","161","","","0.926000022888184","95.77","9","47","1","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-12","","2033.36999511719","","","","","0.427839159965515","1.32000005245209","","87","","145","176","","","0.528000020980835","12.93","6","6","3","7","1","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-13","","1475","","","","","0.50996083577474","0.802939575394665","","24","","122","156","","","1.00429825557037","51.66","7","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-14","","11500","","","","","1.26596105098724","2.52300000190735","","139","","146","172","","","1.00920000076294","143.66","10","59","3","2","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-15","","0","","","","","1.25720369815826","0","","","","140","170","","","0.723963774940417","73.41","10","47","9","4","2","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-16","","1350","","","","","0.509910001754761","0.735294117647059","","23","","140","158","","","0.919279869755219","39.61","11","17","0","0","0","0","0","","","","","","","","","","","","","","",""
"Strength","Strength","","","","2023-10-18","","0","","","","","1.07324028015137","0","","","","116","161","","","0.600255346396242","42.93","17","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-19","","1500","","","","","0.510488057666355","0.815660685154976","","24","","148","159","","","1.02026546069319","54.22","0","27","1","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-20","","0","","","","","1.00071001052856","0","","","","133","146","","","0.637453751487097","45.04","30","31","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-22","","1400","","","","","0.501659723917643","0.774764803541782","","23","","135","163","","","0.969005658486778","45.64","2","17","2","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-22","","8100","","","","","0.876585304737091","2.56699991226196","","126","","148","190","","","1.02679996490479","102.02","9","31","3","6","1","1","1","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-24","","1400","","","","","0.50165416876475","0.775193798449612","","22","","123","157","","","0.969016388936004","45.65","12","6","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-25","","72.370002746582","","","","","0.716063618659973","0.0280000008642673","","15","","91","114","","","0.0105504139517387","0.01","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-25","","0","","","","","0.992311656475067","0","","","","140","148","","","0.703919923977796","54.45","4","55","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-26","","1500","","","","","0.506131391525269","0.822819528250137","","23","","139","155","","","1.02904767823975","55.15","7","20","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-26","","4144.60986328125","","","","","0.524453341960907","2.1949999332428","","112","","142","170","","","0.877999973297119","44.07","7","16","3","3","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-10-28","","0","","","","","1.19194781780243","0","","","","140","169","","","0.72694983306314","70.08","12","50","4","4","1","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-10-29","","8759.0595703125","","","","","1.11425471305847","2.18400001525879","","144","","143","166","","","0.930922553415274","107.28","22","4","26","11","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-10-30","","1375","","","","","0.502705001831055","0.759668508287293","","22","","113","148","","","0.949723105631654","43.06","7","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-10-31","","907.820007324219","","","","","0.175787776708603","1.43499994277954","","95","","97","111","","","0.573999977111816","6.14","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-09","","625","","","","","0.209753056632148","0.825627476882431","","21","","104","160","","","1.03461609748779","23.23","1","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-09","","24.9799995422363","","","","","0.176879435777664","0.0390000008046627","","24","","101","119","","","0.0400516834061026","0.03","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-09","","1050","","","","","0.372950557072957","0.78125","","24","","144","170","","","0.977564790879271","34.84","7","14","2","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-11","","2355","","","","","0.256690561771393","2.54800009727478","","129","","142","162","","","1.01920003890991","28.58","0","4","10","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-11","","450","","","","","0.166833056343926","0.748752079866889","","21","","142","164","","","0.93656499151997","13.71","5","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-11-12","","0","","","","","1.00058269500732","0","","","","148","164","","","0.776692148406646","66.87","4","28","26","8","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-13","","2772.919921875","","","","","0.713391363620758","1.08000004291534","","68","","112","169","","","0.728952052651361","41.64","4","3","3","1","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-14","","500","","","","","0.183258611891005","0.75642965204236","","22","","142","168","","","0.94735581220253","15.58","5","4","2","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-14","","925","","","","","0.348528334299723","0.736464968152866","","24","","139","159","","","0.921533556807896","27.28","10","10","0","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-15","","550","","","","","0.207390556335449","0.735294117647059","","24","","132","164","","","0.920833742850515","16.19","8","2","1","0","0","0","0","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-11-15","","1000","","","","","0.399360001881917","0.694927032661571","","23","","135","149","","","0.869446666130798","26.25","15","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-15","","506.5","","","","","0.79870218038559","0.175999999046326","","25","","113","143","","","0.0926203395208405","0.75","10","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-17","","5599.64990234375","","","","","0.57941609621048","2.68499994277954","","130","","142","174","","","1.07399997711182","73.04","4","9","4","12","1","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-18","","9460","","","","","1.00552356243134","2.61299991607666","","149","","151","168","","","1.04519996643066","121.71","7","41","9","6","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-21","","3098.60009765625","","","","","0.480642229318619","1.79100000858307","","113","","121","163","","","0.716400003433228","26.84","11","1","3","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-11-22","","0","","","","","1.00090634822845","0","","","","143","164","","","0.748192677418508","62.08","6","25","23","8","0","0","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-11-23","","1035.5","","","","","0.241381391882896","1.19200003147125","","82","","121","151","","","0.56427194950804","8.22","3","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-11-24","","8709.98046875","","","","","0.928726375102997","2.60500001907349","","159","","140","160","","","1.0519489596928","113.62","28","30","1","0","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-11-26","","11371.6201171875","","","","","0.518984198570251","6.08599996566772","","","","124","164","","","0.659688015906841","24.61","10","6","3","1","0","0","0","","","","","","","","","","","","","","",""
"Hiit","Other","","","","2023-11-27","","0","","","","","0.861677229404449","0","","","","123","176","","","0.636064322311077","38.48","13","8","3","1","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-11-28","","6510.3798828125","","","","","0.762388944625854","2.37199997901917","","152","","148","174","","","0.938952327186326","73.99","3","32","6","5","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-11-29","","9244.48046875","157","180","158.865","","0.280058622360229","9.17111157614087","","60","","","","","","0.522198837074892","7.42","","","","","","","","","","","16","1","0","0","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2023-11-29","","7337.2998046875","","","","","0.30060139298439","6.78000020980835","","61","","144","158","","","0.769474363179728","19.13","2","9","7","1","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-11-30","","47409.3515625","170","1268","967.646","","1.60149884223938","8.32619451396207","","63","","","","","","0.583058780237541","53.84","","","","","","","","","","","41","51","2","1","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2023-11-30","","47191.8984375","","","","","1.87717163562775","6.98299980163574","","62","","154","176","","","0.863751853241154","157.59","11","10","10","30","13","29","10","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-12-02","","300","","","","","0.117881110509237","0.704225352112676","","19","","90","106","","","0.883658681333042","8.13","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2023-12-02","","1000","","","","","0.377465279897054","0.735294117647059","","23","","130","178","","","0.919878570863312","29.38","6","5","0","2","1","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-03","","34772.19140625","","","","","1.44120633602142","6.7020001411438","","60","","140","173","","","0.720565774910028","83.65","27","40","6","7","3","7","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-12-03","","39337.671875","189","593","971.635","","1.43319439888","7.67264908816072","","62","","","","","","0.647736664906146","59.78","","","","","","","","","","","32","42","8","3","0","0","","","","","",""
"Treadmill Running","Run","","","","2023-12-04","","1142.21997070313","","","","","0.231263890862465","1.37199997901917","","92","","110","152","","","0.548799991607666","7.44","2","4","0","0","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-12-06","","34984.98046875","181","463","674.41","","1.03545415401459","9.38438317294796","","63","","","","","","0.600174592481094","37","","","","","","","","","","","28","31","2","1","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-06","","29325.44921875","","","","","1.03860807418823","7.84299993515015","","61","","142","161","","","0.741080708495084","63.25","4","43","15","2","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-12-15","","13240.6103515625","231","492","355.534","","0.428013890981674","8.59221956623134","","64","","","","","","0.780522774488619","25.59","","","","","","","","","","","3","10","11","1","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-15","","11888.5400390625","","","","","0.543081402778625","6.08099985122681","","62","","140","170","","","0.767297952713042","34.88","1","7","6","11","2","1","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-12-16","","8603.7001953125","","","","","0.974264442920685","2.45300006866455","","155","","139","156","","","0.989748993564065","105.65","16","42","1","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-17","","28532.19921875","","","","","1.00023663043976","7.92399978637695","","58","","136","156","","","0.691862628181579","53.04","13","41","3","0","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-12-18","","13240.5302734375","246","567","361.469","","0.407205551862717","9.03173961353172","","65","","157","173","","","0.823118310896098","27.03","0","0","2","7","9","7","0","","","","1","9","10","3","1","0","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-18","","11315.6103515625","","","","","0.404244720935822","7.77600002288818","","63","","159","173","","","0.913161038931408","36.5","0","0","2","8","10","6","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2023-12-20","","13240.41015625","247","413","360.559","","0.405128061771393","9.07498982607951","","62","","156","171","","","0.836893902141792","27.77","0","4","4","8","8","4","0","","","","2","9","8","4","1","1","","","","","",""
"Indoor Cycling","Bike","","","","2023-12-20","","11756.98046875","","","","","0.401744723320007","8.12899971008301","","61","","157","171","","","0.89078902454162","34.51","0","4","4","8","8","3","0","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2023-12-23","","4820.9501953125","","","","","1.50754499435425","0.888000011444092","","60","","102","165","","","0.515155585762387","44.78","5","20","2","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-12-24","","11721.5400390625","","","","","1.34474194049835","2.4210000038147","","157","","139","164","","","0.989783563966369","147.02","22","54","0","0","0","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2023-12-28","","8454.5302734375","","","","","0.89554637670517","2.62199997901917","","158","","148","171","","","1.05697036924316","110.53","2","43","3","6","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-03","","20515.83984375","154","254","391.93","","0.708182215690613","8.04858369703805","","62","","132","160","","","0.524065716856447","19.17","13","23","5","1","0","0","0","","","","29","13","0","0","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-03","","19444.599609375","","","","","0.681923866271973","7.9210000038147","","61","","135","160","","","0.6855875671545","35.17","13","23","5","1","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-07","","13239.76953125","205","379","341.169","","0.462087512016296","7.9565922663762","","58","","149","173","","","0.691359089205967","21.68","1","9","15","5","0","1","0","","","","6","16","4","1","1","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-07","","13236.4599609375","198","452","337.641","","0.473083049058914","7.77243685316354","","60","","159","175","","","0.687498330504292","21.97","4","3","2","7","8","8","2","","","","9","13","4","1","1","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-07","","23766.029296875","","","","","0.961032211780548","6.86899995803833","","57","","155","175","","","0.848215407736336","76.5","5","12","17","12","8","9","2","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-08","","13223.1298828125","214","497","350.961","","0.45528444647789","8.06780346724375","","62","","156","170","","","0.723733629563543","23.39","1","3","10","11","4","1","0","","","","5","16","4","1","1","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-08","","12182.599609375","","","","","0.516210556030273","6.55600023269653","","60","","153","170","","","0.829184589484237","38.66","2","4","10","12","5","1","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-14","","30078.240234375","147","237","563.171","","1.06662666797638","7.83287506103516","","51","","121","145","","","0.496919051542932","26.13","42","5","0","0","0","0","0","","","","53","11","0","0","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-14","","0","","","","","1.54858827590942","0","","","","114","145","","","0.593788515046659","61.15","45","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"easy effort spin","Bike","Main Set: -45 minutes in Zone 1","0.75","","2024-01-16","","34444.05078125","162","342","597.892","","1.02301669120789","9.35217235439859","","57","","","","","","0.538117003820894","29.42","","","","","","","","","","","42","19","0","0","0","0","","","","","",""
"Swim Test","Swim","Warm Up: 200 Swim, 200 Kick, 200 Pull 1,000 yard Time Trail! Cool Down: 100 easy","0.601666666666667","1554.47998046875","2024-01-16","STANDARD TEST 1,000 yard/meter time trial In this test, you swim 1,000 meters as fast as you can without a break. Then take your average 100-meter time for the test and apply that as your Threshold Swim Pace. In TrainingPeaks you can either enter your average 100-meter time in seconds under Threshold Pace, or you can select “Distance/Duration,” select the distance of your test and enter your result; the app will then calculate your threshold for you.","1250","","","","","0.493264168633355","0.703432751828925","","22","","133","153","","","0.879909398204012","33.6","16","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-16","","30000","","","","","1.01907896995544","8.17731851899336","","","","138","158","","","0.700687418961182","55.46","12","42","9","0","0","0","0","","","","","","","","","","","","","","",""
"Run Test","Run","Run Test! Warm up for 20 minutes in zone 1-2 then do: 20 minutes at a 5K or zone 3 effort 10 minutes easy zone 1-2 cool down","0.833333333333333","","2024-01-17","Warm up REALLY well before this test...I want you to be sweating before you start the test interval! Make sure you lap your watch or start your treadmill over so you have accurate and isolated data to calculate your run zones. The test interval should be done like you're racing a 5K...as fast as you can without slowing down or stopping! We then take your average pace for the test interval to calculate your run zones.","8600","","","","","1.01387917995453","2.35599994659424","","143","","152","164","","","0.942399978637695","99.78","9","21","37","1","0","0","0","","","","","","","","","","","","","","",""
"Vo2 building duration intervals","Bike","Warm Up: -12 minutes Zone 1 Main Set: -8 x 1 minute done as :30 seconds in zone 4, :30 seconds in Zone 2 -5 minutes of recovery in Zone 1 -10 x 1 minute done as :30 seconds in Zone 4, :30 seconds in Zone 2 -5 minutes of recovery in Zone 1 Cool Down descending efforts done as: -5 minutes high Zone 2 -5 minutes low Zone 2 -5 minutes high Zone 1 -5 minutes low Zone 1","1","","2024-01-21","These are high intensity sprints starting at 8 x :30 seconds in Zone 4 and building up to 10 x :30 zone 4. 5 minutes of recovery in zone 1 in between interval sets","30989.640625","","","","","1.16168284416199","7.40999984741211","","55","","143","160","","","0.752250805822259","73.1","8","29","33","3","0","0","0","","","","","","","","","","","","","","",""
"Swim Test","Swim","Warm Up: 200 Swim, 200 Kick, 200 Pull 1,000 yard Time Trail! Cool Down: 100 easy","0.601666666666667","1554.47998046875","2024-01-22","STANDARD TEST 1,000 yard/meter time trial In this test, you swim 1,000 meters as fast as you can without a break. Then take your average 100-meter time for the test and apply that as your Threshold Swim Pace. In TrainingPeaks you can either enter your average 100-meter time in seconds under Threshold Pace, or you can select “Distance/Duration,” select the distance of your test and enter your result; the app will then calculate your threshold for you.","1300","","","","","0.498796113332113","0.722623679822123","","23","","126","153","","","0.904956708410318","36.97","13","6","0","0","0","0","0","","","","","","","","","","","","","","",""
"easy effort spin","Bike","Main Set: -45 minutes in Zone 1","0.75","","2024-01-23","","40018.41015625","176","480","728.468","","1.16236889362335","9.69438230529312","","56","","144","160","","","0.597781892488827","40.84","8","28","34","4","0","0","0","","","","26","38","4","1","0","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-23","","13233.6396484375","214","497","344.969","","0.448184430599213","8.20436432017204","","58","","150","170","","","0.719267592127697","22.77","0","5","10","10","1","1","0","","","","5","15","4","1","1","0","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-23","","13241.16015625","163","334","323.012","","0.548714160919189","6.70438488924051","","53","","150","167","","","0.555555381550072","16.66","0","19","12","5","1","0","0","","","","21","10","2","1","0","0","","","","","",""
"Indoor Cycling","Bike","","","","2024-01-23","","0","","","","","1.05644524097443","0","","","","149","170","","","0.790789817004134","73.28","1","26","22","15","3","1","0","","","","","","","","","","","","","","",""
"Run Test","Run","Run Test! Warm up for 20 minutes in zone 1-2 then do: 20 minutes at a 5K or zone 3 effort 10 minutes easy zone 1-2 cool down","0.833333333333333","","2024-01-24","Warm up REALLY well before this test...I want you to be sweating before you start the test interval! Make sure you lap your watch or start your treadmill over so you have accurate and isolated data to calculate your run zones. The test interval should be done like you're racing a 5K...as fast as you can without slowing down or stopping! We then take your average pace for the test interval to calculate your run zones.","9890","","","","","1.00113415718079","2.74399995803833","","152","","141","162","","","1.09759998321533","133.57","12","40","4","0","0","0","0","","","","","","","","","","","","","","",""
"Virtual Activity Cycling","Bike","","","","2024-01-25","","13239.349609375","202","493","346.727","","0.476813048124313","7.71523870010198","","59","","145","169","","","0.695893326503643","22.72","3","14","5","5","1","0","0","","","","9","14","3","1","1","0","","","","","",""
